ContaCurto;ContaNome;ContaCompleto;Data;Historico;ContraPartida;Documento;Lote;Debito;Credito;SaldoAnterior;Saldo
00048;"Fretes e Carretos";313010047;17/02/2025;"VR. DEB. C/C REF.CARRTO AXF NF 1249";00113;"";125;35,00;0,00;-1440,05;-2282,85;
00048;"Fretes e Carretos";313010047;17/02/2025;"VR. DEB. C/C REF.CARRETO AXF NF 1255";00113;"";125;35,00;0,00;-1440,05;-2317,85;
00048;"Fretes e Carretos";313010047;20/02/2025;"VR. DEB. C/C REF. CARRETO - AXF MATERIAIS DE CONSTRUÇÃO NF 1254";00113;"";125;35,00;0,00;-1440,05;-2352,85;
00048;"Fretes e Carretos";313010047;20/02/2025;"VR. DEB. C/C REF. FRETE - SOUZA DAMIANI LTDA NF 336.981";00113;"";125;18,57;0,00;-1440,05;-2371,42;
00048;"Fretes e Carretos";313010047;21/02/2025;"VR. DEB. C/C REF.FRETE CLORAFER COMERCIO DE FERROS E METAIS LTDA NF 3285";00113;"";125;35,61;0,00;-1440,05;-2407,03;
00048;"Fretes e Carretos";313010047;24/02/2025;"VR. DEB. C/C REF.ALMEIDA ACABAMENTOS FRETE";00113;"";125;35,00;0,00;-1440,05;-2442,03;
00048;"Fretes e Carretos";313010047;26/02/2025;"VR. DEB. C/C REF. LOC JABO";00113;"";125;80,00;0,00;-1440,05;-2522,03;
00048;"Fretes e Carretos";313010047;26/02/2025;"VR. DEB. C/C REF. ALMEIDA ACABAMENTOS FRETE";00113;"";125;6,46;0,00;-1440,05;-2528,49;
00048;"Fretes e Carretos";313010047;05/03/2025;"VR. DEB. C/C REF.CARRETO AXF NF 1271";00113;"";126;70,00;0,00;-1440,05;-2598,49;
00048;"Fretes e Carretos";313010047;11/03/2025;"VR. DEB. C/C REF. AXF CARRETO NF 1278";00113;"";126;35,00;0,00;-1440,05;-2633,49;
00048;"Fretes e Carretos";313010047;13/03/2025;"VR. DEB. C/C REF.CARRETO FABRITELHAS";00113;"";126;180,00;0,00;-1440,05;-2813,49;
00048;"Fretes e Carretos";313010047;17/03/2025;"VR. DEB. C/C REF. FRETE NEW POINT COMERCIO DE PRODUTOS (MERCADO LIVRE) NF 18.956";00113;"";126;11,00;0,00;-1440,05;-2824,49;
00048;"Fretes e Carretos";313010047;04/04/2025;"VR. DEB. C/C REF. JMF COMERCIAL E SERVIÇOS LTDA NF 58.417 - FRETE";00113;"";127;18,57;0,00;-1440,05;-2843,06;
00048;"Fretes e Carretos";313010047;10/04/2025;"VR. DEB. C/C REF. FRETE - MATERIAL HIDRAULICO";00113;"";127;300,00;0,00;-1440,05;-3143,06;
00065;"Material de divulgacao ";313010054;31/03/2025;"VR. DEB. C/C REF.DANIELA SILVA NOG";00113;"";126;100,00;0,00;0,00;-100,00;
00066;"Material Eletrico";313010055;22/01/2025;"VR. DEB. C/C REF. MFL ACESSORIOS LTDA NF 2.798.198";00113;"";124;25,80;0,00;-6212,99;-6238,79;
00066;"Material Eletrico";313010055;29/01/2025;"VR. DEB. C/C REF.GMC COMPONENTES ELETRICOS E NF 510.980";00113;"";124;128,97;0,00;-6212,99;-6367,76;
00066;"Material Eletrico";313010055;07/02/2025;"VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240";00113;"";125;297,60;0,00;-6212,99;-6665,36;
00066;"Material Eletrico";313010055;11/03/2025;"VR. DEB. C/C REF.CLICK REPAROS ATACADISTA (MERCADO LIVRE) NF 185.518";00113;"";126;122,67;0,00;-6212,99;-6788,03;
00066;"Material Eletrico";313010055;17/03/2025;"VR. DEB. C/C REF.NEW POINT COMERCIO DE PRODUTOS (MERCADO LIVRE) NF 18.956";00113;"";126;350,56;0,00;-6212,99;-7138,59;
00066;"Material Eletrico";313010055;07/04/2025;"VR. DEB. C/C REF. CASA VERMELHA TREM DE TUDO - COMPROVANTE DE VENDA 36671";00113;"";127;92,60;0,00;-6212,99;-7231,19;
00066;"Material Eletrico";313010055;18/06/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 129";00113;"";129;208,00;0,00;-6212,99;-7439,19;
00066;"Material Eletrico";313010055;24/07/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 131";00113;"";130;35,00;0,00;-6212,99;-7474,19;
00099;"Material de Escritorio/Toner/Manutenção Impressora";313010069;06/02/2025;"VR. DEB. C/C REF. GARRA DISTRIBUIDORA";00113;"";125;11,90;0,00;-948,96;-960,86;
00099;"Material de Escritorio/Toner/Manutenção Impressora";313010069;14/03/2025;"VR. DEB. C/C REF. SAO JOSE PAPELARIA E UTILIDADES";00113;"";126;15,00;0,00;-948,96;-975,86;
00099;"Material de Escritorio/Toner/Manutenção Impressora";313010069;24/03/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 123";00113;"";126;20,00;0,00;-948,96;-995,86;
00099;"Material de Escritorio/Toner/Manutenção Impressora";313010069;04/04/2025;"VR. DEB. C/C REF. JMF COMERCIAL E SERVIÇOS LTDA NF 58.417";00113;"";127;42,84;0,00;-948,96;-1038,70;
00099;"Material de Escritorio/Toner/Manutenção Impressora";313010069;25/04/2025;"VR. DEB. C/C REF. SUPRY PONT INFORMATICA LTDA NF 944.485";00113;"";127;382,61;0,00;-948,96;-1421,31;
00099;"Material de Escritorio/Toner/Manutenção Impressora";313010069;28/04/2025;"VR. DEB. C/C REF. SAO JOSE PAPELARIA E UTILIDADES";00113;"";127;17,00;0,00;-948,96;-1438,31;
00099;"Material de Escritorio/Toner/Manutenção Impressora";313010069;29/04/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH";00113;"";127;23,90;0,00;-948,96;-1462,21;
00099;"Material de Escritorio/Toner/Manutenção Impressora";313010069;04/06/2025;"VR. DEB. C/C REF. GARRA DISTRIBUIDORA";00113;"";129;24,49;0,00;-948,96;-1486,70;
00115;"Encadernaçao de livros";313010076;21/02/2025;"VR. DEB. C/C REF. DELL ART";00113;"";125;260,00;0,00;-1660,00;-1920,00;
00115;"Encadernaçao de livros";313010076;25/03/2025;"VR. DEB. C/C REF.DELL ART";00113;"";126;260,00;0,00;-1660,00;-2180,00;
00121;"Bens de Reduzido Valor";313010082;07/02/2025;"VR. DEB. C/C REF.AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240";00113;"";125;37,50;0,00;-651,97;-689,47;
00121;"Bens de Reduzido Valor";313010082;28/05/2025;"VR. DEB. C/C REF.COMERCIAL PENA E LOPES LTDA NF 497.733";00113;"";128;319,00;0,00;-651,97;-1008,47;
00121;"Bens de Reduzido Valor";313010082;18/06/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 129 (LIMA)";00113;"";129;18,00;0,00;-651,97;-1026,47;
00121;"Bens de Reduzido Valor";313010082;20/06/2025;"VR. DEB. C/C REF. MARCOS VALENTIM AMORIM NF 22.477 (ALICATE)";00113;"";129;65,99;0,00;-651,97;-1092,46;
00138;"Reforma Portaria";313010085;10/02/2025;"VR. DEB. C/C REF.FABRITELHAS INDUSTRIA COMERCIO E SERVIÇOS LTDA NF 4815";00113;"";125;797,24;0,00;-38448,72;-39245,96;
00138;"Reforma Portaria";313010085;11/02/2025;"VR. DEB. C/C REF.WARCIO ELERSON CORREA NF 807";00113;"";125;1446,00;0,00;-38448,72;-40691,96;
00138;"Reforma Portaria";313010085;14/02/2025;"VR. DEB. C/C REF. PARCELA OBRA DCJ";00113;"";125;2500,00;0,00;-38448,72;-43191,96;
00138;"Reforma Portaria";313010085;17/02/2025;"VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1249";00113;"";125;757,10;0,00;-38448,72;-43949,06;
00138;"Reforma Portaria";313010085;17/02/2025;"VR. DEB. C/C REF.AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1255";00113;"";125;374,00;0,00;-38448,72;-44323,06;
00138;"Reforma Portaria";313010085;18/02/2025;"VR. DEB. C/C REF.XAVIER LOCAÇÕES";00113;"";125;300,00;0,00;-38448,72;-44623,06;
00138;"Reforma Portaria";313010085;20/02/2025;"VR. DEB. C/C REF. FERRUM COMERCIO LTDA NF 6.000";00113;"";125;407,16;0,00;-38448,72;-45030,22;
00138;"Reforma Portaria";313010085;20/02/2025;"VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO NF 1254";00113;"";125;191,90;0,00;-38448,72;-45222,12;
00138;"Reforma Portaria";313010085;20/02/2025;"VR. DEB. C/C REF. CRONOS DISTRIBUIDORA LTDA NF 14.121";00113;"";125;153,80;0,00;-38448,72;-45375,92;
00138;"Reforma Portaria";313010085;20/02/2025;"VR. DEB. C/C REF.SOUZA DAMIANI LTDA NF 336.981";00113;"";125;72,34;0,00;-38448,72;-45448,26;
00138;"Reforma Portaria";313010085;21/02/2025;"VR. DEB. C/C REF. DEIDNE BARBOSA FONSECA";00113;"";125;1700,00;0,00;-38448,72;-47148,26;
00138;"Reforma Portaria";313010085;21/02/2025;"VR. DEB. C/C REF. CLORAFER COMERCIO DE FERROS E METAIS LTDA NF 3285";00113;"";125;78,88;0,00;-38448,72;-47227,14;
00138;"Reforma Portaria";313010085;24/02/2025;"VR. DEB. C/C REF. ALMEIDA ACABAMENTOS";00113;"";125;515,70;0,00;-38448,72;-47742,84;
00138;"Reforma Portaria";313010085;26/02/2025;"VR. DEB. C/C REF. REAL COMERCIO LTDA NF 30853";00113;"";125;345,99;0,00;-38448,72;-48088,83;
00138;"Reforma Portaria";313010085;26/02/2025;"VR. DEB. C/C REF. ALMEIDA ACABAMENTOS";00113;"";125;43,34;0,00;-38448,72;-48132,17;
00138;"Reforma Portaria";313010085;28/02/2025;"VR. DEB. C/C REF.PARCELA FINAL DCJ";00113;"";125;7500,00;0,00;-38448,72;-55632,17;
00138;"Reforma Portaria";313010085;28/02/2025;"VR. DEB. C/C REF. ALMEIDA ACABAMENTOS";00113;"";125;67,50;0,00;-38448,72;-55699,67;
00144;"Material Hidraulico";313010089;07/02/2025;"VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240";00113;"";125;25,00;0,00;-9397,51;-9422,51;
00144;"Material Hidraulico";313010089;07/04/2025;"VR. DEB. C/C REF. AQUATUDO COMERCIAL LTDA NF 1599";00113;"";127;1700,70;0,00;-9397,51;-11123,21;
00144;"Material Hidraulico";313010089;22/04/2025;"VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1.320";00113;"";127;118,95;0,00;-9397,51;-11242,16;
00144;"Material Hidraulico";313010089;24/07/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 131";00113;"";130;172,00;0,00;-9397,51;-11414,16;
533;"Material /Servico - Iluminação interna";313010093;23/05/2025;"VR. DEB. C/C REF.VAGALUME ILUMINACAO PUBLICA LTDA NF 2025000000000231";00113;"";128;4500,00;0,00;0,00;-4500,00;
236;"Conservação e Manutençao da Portaria";313010096;05/03/2025;"VR. DEB. C/C REF. WEVERTON COSME - PINTURA PORTAO";00113;"";126;900,00;0,00;-4000,00;-4900,00;
236;"Conservação e Manutençao da Portaria";313010096;06/03/2025;"VR. DEB. C/C REF.JASON DIAS - VIDROS PORTARIA";00113;"";126;1780,00;0,00;-4000,00;-6680,00;
236;"Conservação e Manutençao da Portaria";313010096;07/03/2025;"VR. DEB. C/C REF.LEONARDO RANGEL (MINAS TEXTURAS) NF 327";00113;"";126;151,90;0,00;-4000,00;-6831,90;
236;"Conservação e Manutençao da Portaria";313010096;10/03/2025;"VR. DEB. C/C REF. WEVERTON COSME PINTURA PORTARIA 2/2";00113;"";126;900,00;0,00;-4000,00;-7731,90;
236;"Conservação e Manutençao da Portaria";313010096;10/03/2025;"VR. DEB. C/C REF. DEIDNE BARBOSA - NIVELAMENTO PISO PORTARIA";00113;"";126;700,00;0,00;-4000,00;-8431,90;
236;"Conservação e Manutençao da Portaria";313010096;13/03/2025;"VR. DEB. C/C REF. DEIDNE BARBOSA NIVELAMENTO DO PISO 2/2";00113;"";126;400,00;0,00;-4000,00;-8831,90;
236;"Conservação e Manutençao da Portaria";313010096;17/04/2025;"VR. DEB. C/C REF.REPARO ESTRUTURAL PORTARIA - DAIDNE BARBOSA";00113;"";127;900,00;0,00;-4000,00;-9731,90;
236;"Conservação e Manutençao da Portaria";313010096;22/04/2025;"VR. DEB. C/C REF. JASON DIAS - VIDROS PORTARIA";00113;"";127;1095,00;0,00;-4000,00;-10826,90;
236;"Conservação e Manutençao da Portaria";313010096;22/04/2025;"VR. DEB. C/C REF. REAL COMERCIO LTDA / LAGOA SANTA - NF 31517";00113;"";127;203,31;0,00;-4000,00;-11030,21;
236;"Conservação e Manutençao da Portaria";313010096;02/05/2025;"VR. DEB. C/C REF.CASSIA MARIA NFS-E 70";00113;"";128;1980,00;0,00;-4000,00;-13010,21;
236;"Conservação e Manutençao da Portaria";313010096;12/05/2025;"VR. DEB. C/C REF. MANUTENÇÃO PORTA DE VIDRO";00113;"";128;450,00;0,00;-4000,00;-13460,21;
236;"Conservação e Manutençao da Portaria";313010096;12/05/2025;"VR. DEB. C/C REF. WEVERTON COSME - PINTURA MEIO FIO";00113;"";128;350,00;0,00;-4000,00;-13810,21;
306;"Material de Copa";313010098;22/04/2025;"VR. DEB. C/C REF. IVAL COMERCIO S J ALMEIDA";00113;"";127;39,80;0,00;-915,01;-954,81;
306;"Material de Copa";313010098;18/06/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 129";00113;"";129;35,00;0,00;-915,01;-989,81;
00230;"Vale Transporte";313030008;06/01/2025;"VR.DEB.C/C VT";00113;"";124;1468,80;0,00;-16151,95;-17620,75;
00230;"Vale Transporte";313030008;05/02/2025;"VR.DEB.C/C VT";00113;"";125;1468,80;0,00;-16151,95;-19089,55;
00230;"Vale Transporte";313030008;05/03/2025;"VR.DEB.C/C VT";00113;"";126;1169,60;0,00;-16151,95;-20259,15;
00230;"Vale Transporte";313030008;01/04/2025;"VR.DEB.C/C VT";00113;"";127;1169,60;0,00;-16151,95;-21428,75;
00230;"Vale Transporte";313030008;14/04/2025;"VR.DEB.C/C VT";00113;"";127;217,60;0,00;-16151,95;-21646,35;
00230;"Vale Transporte";313030008;02/05/2025;"VR.DEB.C/C VT";00113;"";128;1251,20;0,00;-16151,95;-22897,55;
00230;"Vale Transporte";313030008;13/05/2025;"VR.DEB.C/C CONSORCIO OTIMO DOC. E PERIODICO - LUIS F.";00113;"";128;50,00;0,00;-16151,95;-22947,55;
00230;"Vale Transporte";313030008;13/05/2025;"VR.DEB.C/C REEMBOLSO VT - EXAME PERIODICO - SANDRO";00113;"";128;30,00;0,00;-16151,95;-22977,55;
00230;"Vale Transporte";313030008;02/06/2025;"VR.DEB.C/C VT";00113;"";129;1251,20;0,00;-16151,95;-24228,75;
00230;"Vale Transporte";313030008;01/07/2025;"VR.DEB.C/C VT";00113;"";130;1169,60;0,00;-16151,95;-25398,35;
00230;"Vale Transporte";313030008;18/07/2025;"VR.DEB.C/C VT - CARLOS ALMEIDA";00113;"";130;163,20;0,00;-16151,95;-25561,55;
00230;"Vale Transporte";313030008;23/07/2025;"VR.DEB.C/C VT - EXAME PERIODICO ADILSON";00113;"";130;46,15;0,00;-16151,95;-25607,70;
00230;"Vale Transporte";313030008;28/07/2025;"VR.DEB.C/C VT. CARLOS ALMEIDA - EXAME ADM";00113;"";130;30,00;0,00;-16151,95;-25637,70;
00014;"Uniformes";313030017;24/03/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 123";00113;"";126;75,00;0,00;-6829,83;-6904,83;
00014;"Uniformes";313030017;28/04/2025;"VR. DEB. C/C REF. MARIANA GABRIELA RODRIGUES NF 4.801";00113;"";127;435,00;0,00;-6829,83;-7339,83;
00021;"Cartao Alimentacao\Cesta Basica\Cesta Natal";313030018;07/01/2025;"VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO";00113;"";124;1853,76;0,00;-34937,68;-36791,44;
00021;"Cartao Alimentacao\Cesta Basica\Cesta Natal";313030018;05/02/2025;"VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO";00113;"";125;1853,76;0,00;-34937,68;-38645,20;
00021;"Cartao Alimentacao\Cesta Basica\Cesta Natal";313030018;05/03/2025;"VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO";00113;"";126;1856,22;0,00;-34937,68;-40501,42;
00021;"Cartao Alimentacao\Cesta Basica\Cesta Natal";313030018;07/04/2025;"VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO";00113;"";127;1856,22;0,00;-34937,68;-42357,64;
00021;"Cartao Alimentacao\Cesta Basica\Cesta Natal";313030018;07/05/2025;"VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO";00113;"";128;1856,22;0,00;-34937,68;-44213,86;
00021;"Cartao Alimentacao\Cesta Basica\Cesta Natal";313030018;06/06/2025;"VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO";00113;"";129;1856,22;0,00;-34937,68;-46070,08;
00021;"Cartao Alimentacao\Cesta Basica\Cesta Natal";313030018;04/07/2025;"VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO";00113;"";130;1546,85;0,00;-34937,68;-47616,93;
00021;"Cartao Alimentacao\Cesta Basica\Cesta Natal";313030018;18/07/2025;"VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO - CARLOS ALMEIDA";00113;"";130;110,00;0,00;-34937,68;-47726,93;
00035;"Assistencia Familiar e  Funeral Sindeac PAF";313030019;10/01/2025;"VR.DEB.C/C.REF.PAGTO. SINDEAC PAF";00113;"";124;690,20;0,00;-13355,57;-14045,77;
00035;"Assistencia Familiar e  Funeral Sindeac PAF";313030019;10/02/2025;"VR.DEB.C/C.REF.PAGTO. SINDEAC PAF";00113;"";125;690,20;0,00;-13355,57;-14735,97;
00035;"Assistencia Familiar e  Funeral Sindeac PAF";313030019;10/03/2025;"VR.DEB.C/C.REF.PAGTO. SINDEAC PAF";00113;"";126;690,20;0,00;-13355,57;-15426,17;
00035;"Assistencia Familiar e  Funeral Sindeac PAF";313030019;10/04/2025;"VR.DEB.C/C.REF.PAGTO. SINDEAC PAF";00113;"";127;690,20;0,00;-13355,57;-16116,37;
00035;"Assistencia Familiar e  Funeral Sindeac PAF";313030019;09/05/2025;"VR.DEB.C/C.REF.PAGTO. SINDEAC PAF";00113;"";128;690,20;0,00;-13355,57;-16806,57;
00035;"Assistencia Familiar e  Funeral Sindeac PAF";313030019;10/06/2025;"VR.DEB.C/C.REF.PAGTO. SINDEAC PAF";00113;"";129;690,20;0,00;-13355,57;-17496,77;
00035;"Assistencia Familiar e  Funeral Sindeac PAF";313030019;10/07/2025;"VR.DEB.C/C.REF.PAGTO. SINDEAC PAF";00113;"";130;591,60;0,00;-13355,57;-18088,37;
00122;"Consultoria em Medicina do Trabalho";313030039;27/01/2025;"VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED";00113;"";124;120,00;0,00;-3030,00;-3150,00;
00122;"Consultoria em Medicina do Trabalho";313030039;27/02/2025;"VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED";00113;"";125;120,00;0,00;-3030,00;-3270,00;
00122;"Consultoria em Medicina do Trabalho";313030039;25/03/2025;"VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED";00113;"";126;120,00;0,00;-3030,00;-3390,00;
00122;"Consultoria em Medicina do Trabalho";313030039;28/04/2025;"VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED";00113;"";127;120,00;0,00;-3030,00;-3510,00;
00122;"Consultoria em Medicina do Trabalho";313030039;27/05/2025;"VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED";00113;"";128;120,00;0,00;-3030,00;-3630,00;
00122;"Consultoria em Medicina do Trabalho";313030039;25/06/2025;"VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED";00113;"";129;120,00;0,00;-3030,00;-3750,00;
00122;"Consultoria em Medicina do Trabalho";313030039;25/07/2025;"VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED";00113;"";130;120,00;0,00;-3030,00;-3870,00;
00126;"Rescisão";313030040;20/06/2025;"VR. DEB. C/C REF. RESCISÃO FABIO FRANCA";00113;"";129;3435,57;0,00;-1094,94;-4530,51;
00126;"Rescisão";313030040;20/06/2025;"VR. DEB. C/C REF. RESCISÃO FABIO FRANCA - DESLOCAMENTO P. RESCISAO";00113;"";129;273,60;0,00;-1094,94;-4804,11;
00126;"Rescisão";313030040;25/06/2025;"VR. DEB. C/C REF.INSS E PIS RESCISORIO";00113;"";129;659,18;0,00;-1094,94;-5463,29;
00126;"Rescisão";313030040;25/06/2025;"VR. DEB. C/C REF. FGTS RESCISORIO";00113;"";129;155,11;0,00;-1094,94;-5618,40;
477;"Pro- Labore";313030042;02/01/2025;"VR.DEB.C/C PRO-LABORE SINDICO";00113;"";124;2000,00;0,00;-59000,00;-61000,00;
477;"Pro- Labore";313030042;04/02/2025;"VR.DEB.C/C PRO-LABORE SINDICO";00113;"";125;2000,00;0,00;-59000,00;-63000,00;
477;"Pro- Labore";313030042;05/03/2025;"VR.DEB.C/C PRO-LABORE SINDICO";00113;"";126;3000,00;0,00;-59000,00;-66000,00;
477;"Pro- Labore";313030042;01/04/2025;"VR.DEB.C/C PRO-LABORE";00113;"";127;3000,00;0,00;-59000,00;-69000,00;
477;"Pro- Labore";313030042;02/05/2025;"VR.DEB.C/C PRO-LABORE SINDICO";00113;"";128;3000,00;0,00;-59000,00;-72000,00;
477;"Pro- Labore";313030042;02/06/2025;"VR.DEB.C/C PRO-LABORE";00113;"";129;3000,00;0,00;-59000,00;-75000,00;
477;"Pro- Labore";313030042;01/07/2025;"VR.DEB.C/C PRO-LABORE";00113;"";130;3000,00;0,00;-59000,00;-78000,00;
115;"Sindeac PROFPS";313030046;10/01/2025;"VR.DEB.C/C.REF.PAGTO SINDEAC PQM";00113;"";124;84,00;0,00;-1742,00;-1826,00;
115;"Sindeac PROFPS";313030046;10/02/2025;"VR.DEB.C/C.REF.PAGTO SINDEAC PQM";00113;"";125;84,00;0,00;-1742,00;-1910,00;
115;"Sindeac PROFPS";313030046;10/03/2025;"VR.DEB.C/C.REF.PAGTO SINDEAC PQM";00113;"";126;84,00;0,00;-1742,00;-1994,00;
115;"Sindeac PROFPS";313030046;10/04/2025;"VR.DEB.C/C.REF.PAGTO SINDEAC PQM PROFPS";00113;"";127;84,00;0,00;-1742,00;-2078,00;
115;"Sindeac PROFPS";313030046;09/05/2025;"VR.DEB.C/C.REF.PAGTO SINDEAC PQM";00113;"";128;84,00;0,00;-1742,00;-2162,00;
115;"Sindeac PROFPS";313030046;10/06/2025;"VR.DEB.C/C.REF.PAGTO SINDEAC PROFPS";00113;"";129;84,00;0,00;-1742,00;-2246,00;
115;"Sindeac PROFPS";313030046;10/07/2025;"VR.DEB.C/C.REF.PAGTO SINDEAC PROFPS";00113;"";130;70,00;0,00;-1742,00;-2316,00;
00190;"Servico de Suporte na Administracao";313030050;20/01/2025;"VR. DEB. C/C REF. ERICK MATHEUS";00113;"";124;219,01;0,00;-31773,10;-31992,11;
00190;"Servico de Suporte na Administracao";313030050;02/05/2025;"VR. DEB. C/C REF.SUBSTITUTO ADILSON";00113;"";128;449,99;0,00;-31773,10;-32442,10;
00190;"Servico de Suporte na Administracao";313030050;30/05/2025;"VR. DEB. C/C REF. SUBS. FERIAS ADILSON";00113;"";128;2021,51;0,00;-31773,10;-34463,61;
00190;"Servico de Suporte na Administracao";313030050;23/06/2025;"VR. DEB. C/C REF. ALAOR SUBS. DIA 21/06";00113;"";129;223,58;0,00;-31773,10;-34687,19;
439;"Sistema de Ponto";313030051;15/01/2025;"VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO";00113;"";124;71,92;0,00;-1685,68;-1757,60;
439;"Sistema de Ponto";313030051;17/02/2025;"VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO";00113;"";125;71,92;0,00;-1685,68;-1829,52;
439;"Sistema de Ponto";313030051;17/03/2025;"VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO";00113;"";126;71,92;0,00;-1685,68;-1901,44;
439;"Sistema de Ponto";313030051;15/04/2025;"VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO";00113;"";127;71,92;0,00;-1685,68;-1973,36;
439;"Sistema de Ponto";313030051;15/05/2025;"VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO";00113;"";128;71,92;0,00;-1685,68;-2045,28;
439;"Sistema de Ponto";313030051;16/06/2025;"VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO";00113;"";129;71,92;0,00;-1685,68;-2117,20;
439;"Sistema de Ponto";313030051;15/07/2025;"VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO";00113;"";130;71,92;0,00;-1685,68;-2189,12;
516;"Material de Segurança EPI";313030054;23/05/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ 125";00113;"";128;157,00;0,00;-1730,12;-1887,12;
516;"Material de Segurança EPI";313030054;18/06/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 129";00113;"";129;90,00;0,00;-1730,12;-1977,12;
00132;"IPTU";313040007;06/06/2025;"VR. DEB. C/C REF. DAM IPTU - ESPAÇO GOURMET";00113;"";129;601,18;0,00;-1022,76;-1623,94;
00156;"IPVA";313040016;21/02/2025;"VR. DEB. C/C REF. IPVA MOTO COND";00113;"";125;111,84;0,00;-629,30;-741,14;
00156;"IPVA";313040016;21/02/2025;"VR. DEB. C/C REF. IPVA MOTO COND";00113;"";125;80,80;0,00;-629,30;-821,94;
00156;"IPVA";313040016;28/03/2025;"VR. DEB. C/C REF.IPVA 2022";00113;"";126;563,11;0,00;-629,30;-1385,05;
00156;"IPVA";313040016;28/03/2025;"VR. DEB. C/C REF. IPVA 2021";00113;"";126;310,63;0,00;-629,30;-1695,68;
00156;"IPVA";313040016;07/04/2025;"VR. DEB. C/C REF.IPVA 2025 3/3";00113;"";127;76,66;0,00;-629,30;-1772,34;
243;"Taxa de Alvara";313040018;10/01/2025;"VR. DEB. C/C REF. ALVARA DE FUNCIONAMENTO E LOCALIDADE";00113;"";124;436,80;0,00;-965,40;-1402,20;
00244;"Tarifas Bancarias";313050004;31/01/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";00113;"";124;1046,25;0,00;-18612,11;-19658,36;
00244;"Tarifas Bancarias";313050004;28/02/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";00113;"";125;1023,78;0,00;-18612,11;-20682,14;
00244;"Tarifas Bancarias";313050004;31/03/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";00113;"";126;981,97;0,00;-18612,11;-21664,11;
00244;"Tarifas Bancarias";313050004;30/04/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";00113;"";127;1024,85;0,00;-18612,11;-22688,96;
00244;"Tarifas Bancarias";313050004;30/05/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";00113;"";128;956,15;0,00;-18612,11;-23645,11;
00244;"Tarifas Bancarias";313050004;30/06/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";00113;"";129;917,82;0,00;-18612,11;-24562,93;
